timestamp,x,y,event,score,poops
1743646897.592387,510.0,205.0,keypress_right,3000,0
1743646897.592937,510.0,200.0,keypress_up,3000,0
1743646897.607381,515.0,200.0,keypress_right,3000,0
1743646897.607897,515.0,195.0,keypress_up,3000,0
1743646897.62512,520.0,195.0,keypress_right,3000,0
1743646897.625664,520.0,190.0,keypress_up,3000,0
1743646897.641443,525.0,190.0,keypress_right,3000,0
1743646897.642003,525.0,185.0,keypress_up,3000,0
1743646897.657974,530.0,185.0,keypress_right,3000,0
1743646897.658574,530.0,180.0,keypress_up,3000,0
1743646897.6744902,535.0,180.0,keypress_right,3000,0
1743646897.675123,535.0,175.0,keypress_up,3000,0
1743646897.691909,540.0,175.0,keypress_right,3000,0
1743646897.6924632,540.0,170.0,keypress_up,3000,0
1743646897.708271,545.0,170.0,keypress_right,3000,0
1743646897.7088661,545.0,165.0,keypress_up,3000,0
1743646897.724622,550.0,165.0,keypress_right,3000,0
1743646897.725255,550.0,160.0,keypress_up,3000,0
1743646897.741271,555.0,160.0,keypress_right,3000,0
1743646897.741801,555.0,155.0,keypress_up,3000,0
1743646897.75924,560.0,155.0,keypress_right,3000,0
1743646897.775622,565.0,155.0,keypress_right,3000,0
1743646897.792406,570.0,155.0,keypress_right,3000,0
1743646897.809165,575.0,155.0,keypress_right,3000,0
1743646897.825858,580.0,155.0,keypress_right,3000,0
1743646897.842389,585.0,155.0,keypress_right,3000,0
1743646897.8600252,590.0,155.0,keypress_right,3000,0
1743646897.8769011,595.0,155.0,keypress_right,3000,0
1743646897.892992,600.0,155.0,keypress_right,3000,0
1743646897.909516,605.0,155.0,keypress_right,3000,0
1743646897.927205,610.0,155.0,keypress_right,3000,0
1743646897.9439769,615.0,155.0,keypress_right,3000,0
1743646897.960651,620.0,155.0,keypress_right,3000,0
1743646897.977642,625.0,155.0,keypress_right,3000,0
1743646897.994269,630.0,155.0,keypress_right,3000,0
1743646898.0114272,635.0,155.0,keypress_right,3000,0
1743646898.028513,640.0,155.0,keypress_right,3000,0
1743646898.0455701,645.0,155.0,keypress_right,3000,0
1743646898.062409,650.0,155.0,keypress_right,3000,0
1743646898.07919,655.0,155.0,keypress_right,3000,0
1743646898.09552,660.0,155.0,keypress_right,3000,0
1743646898.1124659,665.0,155.0,keypress_right,3000,0
1743646898.1299899,670.0,155.0,keypress_right,3000,0
1743646898.149219,675.0,155.0,keypress_right,3000,0
1743646898.1636019,680.0,155.0,keypress_right,3000,0
1743646898.181536,685.0,155.0,keypress_right,3000,0
1743646898.181825,685.0,160.0,keypress_down,3000,0
1743646898.197505,690.0,160.0,keypress_right,3000,0
1743646898.19791,690.0,165.0,keypress_down,3000,0
1743646898.214389,695.0,165.0,keypress_right,3000,0
1743646898.214839,695.0,170.0,keypress_down,3000,0
1743646898.2320871,695.0,175.0,keypress_down,3000,0
1743646898.2480261,695.0,180.0,keypress_down,3000,0
1743646898.265634,695.0,185.0,keypress_down,3000,0
1743646898.282243,695.0,190.0,keypress_down,3000,0
1743646898.2992089,695.0,195.0,keypress_down,3000,0
1743646898.3164532,695.0,200.0,keypress_down,3000,0
1743646898.3326662,695.0,205.0,keypress_down,3000,0
1743646898.349171,695.0,210.0,keypress_down,3000,0
1743646898.36621,695.0,215.0,keypress_down,3000,0
1743646898.383268,695.0,220.0,keypress_down,3000,0
1743646898.4005172,695.0,225.0,keypress_down,3000,0
1743646898.417741,695.0,230.0,keypress_down,3000,0
1743646898.434603,695.0,235.0,keypress_down,3000,0
1743646898.4515688,695.0,240.0,keypress_down,3000,0
1743646898.468429,695.0,245.0,keypress_down,3000,0
1743646898.484274,695.0,250.0,keypress_down,3000,0
1743646898.5020669,695.0,255.0,keypress_down,3000,0
1743646898.518521,695.0,260.0,keypress_down,3000,0
1743646898.535317,695.0,265.0,keypress_down,3000,0
1743646898.5522199,695.0,270.0,keypress_down,3000,0
1743646898.570328,695.0,275.0,keypress_down,3000,0
1743646898.586856,695.0,280.0,keypress_down,3000,0
1743646898.60416,695.0,285.0,keypress_down,3000,0
1743646898.621912,690.0,285.0,keypress_left,3000,0
1743646898.62241,690.0,290.0,keypress_down,3000,0
1743646898.636589,685.0,290.0,keypress_left,3000,0
1743646898.637105,685.0,295.0,keypress_down,3000,0
1743646898.653536,680.0,295.0,keypress_left,3000,0
1743646898.654009,680.0,300.0,keypress_down,3000,0
1743646898.670629,675.0,300.0,keypress_left,3000,0
1743646898.6710851,675.0,305.0,keypress_down,3000,0
1743646898.688055,670.0,305.0,keypress_left,3000,0
1743646898.688493,670.0,310.0,keypress_down,3000,0
1743646898.704268,665.0,310.0,keypress_left,3000,0
1743646898.704787,665.0,315.0,keypress_down,3000,0
1743646898.721878,660.0,315.0,keypress_left,3000,0
1743646898.722514,660.0,320.0,keypress_down,3000,0
1743646898.73837,655.0,320.0,keypress_left,3000,0
1743646898.738844,655.0,325.0,keypress_down,3000,0
1743646898.754702,650.0,325.0,keypress_left,3000,0
1743646898.755279,650.0,330.0,keypress_down,3000,0
1743646898.771411,645.0,330.0,keypress_left,3000,0
1743646898.771968,645.0,335.0,keypress_down,3000,0
1743646898.789064,640.0,335.0,keypress_left,3000,0
1743646898.789595,640.0,340.0,keypress_down,3000,0
1743646898.8053608,635.0,340.0,keypress_left,3000,0
1743646898.805887,635.0,345.0,keypress_down,3000,0
1743646898.822261,630.0,345.0,keypress_left,3000,0
1743646898.822792,630.0,350.0,keypress_down,3000,0
1743646898.841027,625.0,350.0,keypress_left,3000,0
1743646898.856509,620.0,350.0,keypress_left,3000,0
1743646898.8726678,615.0,350.0,keypress_left,3000,0
1743646898.889527,610.0,350.0,keypress_left,3000,0
1743646898.906194,605.0,350.0,keypress_left,3000,0
1743646898.9241312,600.0,350.0,keypress_left,3000,0
1743646898.9414122,595.0,350.0,keypress_left,3000,0
1743646899.113893,590.0,350.0,keypress_left,3000,0
1743646899.129091,585.0,350.0,keypress_left,3000,0
1743646899.146881,580.0,350.0,keypress_left,3000,0
1743646899.164098,575.0,350.0,keypress_left,3000,0
1743646899.180453,570.0,350.0,keypress_left,3000,0
1743646899.199519,565.0,350.0,keypress_left,3000,0
1743646899.214678,560.0,350.0,keypress_left,3000,0
1743646899.2319539,555.0,350.0,keypress_left,3000,0
1743646899.248696,550.0,350.0,keypress_left,3000,0
1743646899.264371,545.0,350.0,keypress_left,3000,0
1743646899.283485,540.0,350.0,keypress_left,3000,0
1743646899.298594,535.0,350.0,keypress_left,3000,0
1743646899.315488,530.0,350.0,keypress_left,3000,0
1743646899.332217,525.0,350.0,keypress_left,3000,0
1743646899.3499808,520.0,350.0,keypress_left,3000,0
1743646899.3682811,515.0,350.0,keypress_left,3000,0
1743646899.384673,510.0,350.0,keypress_left,3000,0
1743646899.401815,505.0,350.0,keypress_left,3000,0
1743646899.4177122,500.0,350.0,keypress_left,3000,0
1743646899.434092,495.0,350.0,keypress_left,3000,0
1743646899.453013,490.0,350.0,keypress_left,3000,0
1743646899.467958,485.0,350.0,keypress_left,3000,0
1743646899.484531,480.0,350.0,keypress_left,3000,0
1743646899.5012312,475.0,350.0,keypress_left,3000,0
1743646899.519016,470.0,350.0,keypress_left,3000,0
1743646899.536729,465.0,350.0,keypress_left,3000,0
1743646899.552417,460.0,350.0,keypress_left,3000,0
1743646899.569792,455.0,350.0,keypress_left,3000,0
1743646899.586396,450.0,350.0,keypress_left,3000,0
1743646899.6032052,445.0,350.0,keypress_left,3000,0
1743646899.621303,440.0,350.0,keypress_left,3000,0
1743646899.636928,435.0,350.0,keypress_left,3000,0
1743646899.6529531,430.0,350.0,keypress_left,3000,0
1743646899.669734,425.0,350.0,keypress_left,3000,0
1743646899.686413,420.0,350.0,keypress_left,3000,0
1743646899.704463,415.0,350.0,keypress_left,3000,0
1743646899.720481,410.0,350.0,keypress_left,3000,0
1743646899.7371142,405.0,350.0,keypress_left,3000,0
1743646899.754984,400.0,350.0,keypress_left,3000,0
1743646899.7885141,395.0,350.0,keypress_left,3000,0
1743646899.80351,390.0,350.0,keypress_left,3000,0
1743646899.8193789,385.0,350.0,keypress_left,3000,0
1743646899.836194,380.0,350.0,keypress_left,3000,0
1743646899.853538,375.0,350.0,keypress_left,3000,0
1743646899.873151,370.0,350.0,keypress_left,3000,0
1743646899.887339,365.0,350.0,keypress_left,3000,0
1743646899.904421,360.0,350.0,keypress_left,3000,0
1743646899.921856,355.0,350.0,keypress_left,3000,0
1743646899.938146,350.0,350.0,keypress_left,3000,0
1743646899.95661,345.0,350.0,keypress_left,3000,0
1743646899.97209,340.0,350.0,keypress_left,3000,0
1743646899.989523,335.0,350.0,keypress_left,3000,0
1743646900.007743,330.0,350.0,keypress_left,3000,0
1743646900.0082078,330.0,355.0,keypress_down,3000,0
1743646900.023089,325.0,355.0,keypress_left,3000,0
1743646900.02352,325.0,360.0,keypress_down,3000,0
1743646900.041034,320.0,360.0,keypress_left,3000,0
1743646900.041489,320.0,365.0,keypress_down,3000,0
1743646900.057248,315.0,365.0,keypress_left,3000,0
1743646900.0577111,315.0,370.0,keypress_down,3000,0
1743646900.075215,315.0,375.0,keypress_down,3000,0
1743646900.076137,315.0,375.0,"collected_[1.0, 0.3, 0.2, 1.0]",3100,0
1743646900.0915682,315.0,380.0,keypress_down,3100,0
1743646900.108759,315.0,385.0,keypress_down,3100,0
1743646900.1253939,315.0,390.0,keypress_down,3100,0
1743646900.142215,315.0,395.0,keypress_down,3100,0
1743646900.158988,315.0,400.0,keypress_down,3100,0
1743646900.1744561,315.0,405.0,keypress_down,3100,0
1743646900.1916502,315.0,410.0,keypress_down,3100,0
1743646900.208412,315.0,415.0,keypress_down,3100,0
1743646900.226124,315.0,420.0,keypress_down,3100,0
1743646900.2448452,320.0,420.0,keypress_right,3100,0
1743646900.245404,320.0,425.0,keypress_down,3100,0
1743646900.260833,325.0,425.0,keypress_right,3100,0
1743646900.261199,325.0,430.0,keypress_down,3100,0
1743646900.278572,330.0,430.0,keypress_right,3100,0
1743646900.29473,335.0,430.0,keypress_right,3100,0
1743646900.311808,340.0,430.0,keypress_right,3100,0
1743646900.3281531,345.0,430.0,keypress_right,3100,0
1743646900.345628,350.0,430.0,keypress_right,3100,0
1743646900.362224,355.0,430.0,keypress_right,3100,0
1743646900.379945,360.0,430.0,keypress_right,3100,0
1743646900.396618,365.0,430.0,keypress_right,3100,0
1743646900.4132428,370.0,430.0,keypress_right,3100,0
1743646900.430162,375.0,430.0,keypress_right,3100,0
1743646900.44755,380.0,430.0,keypress_right,3100,0
1743646900.464542,385.0,430.0,keypress_right,3100,0
1743646900.481353,390.0,430.0,keypress_right,3100,0
1743646900.498361,395.0,430.0,keypress_right,3100,0
1743646900.515092,400.0,430.0,keypress_right,3100,0
1743646900.532468,405.0,430.0,keypress_right,3100,0
1743646900.549797,410.0,430.0,keypress_right,3100,0
1743646900.5675478,415.0,430.0,keypress_right,3100,0
1743646900.5842319,420.0,430.0,keypress_right,3100,0
1743646900.602317,425.0,430.0,keypress_right,3100,0
1743646900.6196191,430.0,430.0,keypress_right,3100,0
1743646900.63646,435.0,430.0,keypress_right,3100,0
1743646900.652425,440.0,430.0,keypress_right,3100,0
1743646900.669865,445.0,430.0,keypress_right,3100,0
1743646900.688095,450.0,430.0,keypress_right,3100,0
1743646900.6885388,450.0,425.0,keypress_up,3100,0
1743646900.7034829,455.0,425.0,keypress_right,3100,0
1743646900.703916,455.0,420.0,keypress_up,3100,0
1743646900.720483,460.0,420.0,keypress_right,3100,0
1743646900.72089,460.0,415.0,keypress_up,3100,0
1743646900.7372239,465.0,415.0,keypress_right,3100,0
1743646900.7377431,465.0,410.0,keypress_up,3100,0
1743646900.75486,470.0,410.0,keypress_right,3100,0
1743646900.75535,470.0,405.0,keypress_up,3100,0
1743646900.771609,475.0,405.0,keypress_right,3100,0
1743646900.772,475.0,400.0,keypress_up,3100,0
1743646900.78793,480.0,400.0,keypress_right,3100,0
1743646900.7884731,480.0,395.0,keypress_up,3100,0
1743646900.804713,485.0,395.0,keypress_right,3100,0
1743646900.8051898,485.0,390.0,keypress_up,3100,0
1743646900.821274,490.0,390.0,keypress_right,3100,0
1743646900.8217778,490.0,385.0,keypress_up,3100,0
1743646900.8395782,490.0,380.0,keypress_up,3100,0
1743646900.8550951,490.0,375.0,keypress_up,3100,0
1743646900.872946,490.0,370.0,keypress_up,3100,0
1743646900.889456,490.0,365.0,keypress_up,3100,0
1743646900.906131,490.0,360.0,keypress_up,3100,0
1743646900.922582,490.0,355.0,keypress_up,3100,0
1743646900.94002,490.0,350.0,keypress_up,3100,0
1743646900.957696,490.0,345.0,keypress_up,3100,0
1743646900.974464,490.0,340.0,keypress_up,3100,0
1743646900.9915679,490.0,335.0,keypress_up,3100,0
1743646901.008875,490.0,330.0,keypress_up,3100,0
1743646901.025415,490.0,325.0,keypress_up,3100,0
1743646901.0423539,490.0,320.0,keypress_up,3100,0
1743646901.059766,490.0,315.0,keypress_up,3100,0
1743646901.0754712,490.0,310.0,keypress_up,3100,0
1743646901.0923362,490.0,305.0,keypress_up,3100,0
1743646901.109531,490.0,300.0,keypress_up,3100,0
1743646901.127008,490.0,295.0,keypress_up,3100,0
1743646901.1437562,490.0,290.0,keypress_up,3100,0
1743646901.160744,490.0,285.0,keypress_up,3100,0
1743646901.177387,490.0,280.0,keypress_up,3100,0
1743646901.1963708,490.0,275.0,keypress_up,3100,0
1743646901.2121909,490.0,270.0,keypress_up,3100,0
1743646901.228162,490.0,265.0,keypress_up,3100,0
1743646901.24443,490.0,260.0,keypress_up,3100,0
1743646901.26123,490.0,255.0,keypress_up,3100,0
1743646901.280371,490.0,250.0,keypress_up,3100,0
1743646901.295083,490.0,245.0,keypress_up,3100,0
1743646901.312798,490.0,240.0,keypress_up,3100,0
1743646901.329818,490.0,235.0,keypress_up,3100,0
1743646901.346404,490.0,230.0,keypress_up,3100,0
1743646901.364925,485.0,230.0,keypress_left,3100,0
1743646901.3655198,485.0,225.0,keypress_up,3100,0
1743646901.379416,480.0,225.0,keypress_left,3100,0
1743646901.379829,480.0,220.0,keypress_up,3100,0
1743646901.3963578,475.0,220.0,keypress_left,3100,0
1743646901.3966668,475.0,215.0,keypress_up,3100,0
1743646901.4140952,475.0,210.0,keypress_up,3100,0
1743646901.429706,475.0,205.0,keypress_up,3100,0
1743646901.446831,475.0,200.0,keypress_up,3100,0
1743646901.462622,475.0,195.0,keypress_up,3100,0
1743646901.479587,475.0,190.0,keypress_up,3100,0
1743646901.873444,470.0,190.0,keypress_left,3100,0
1743646901.888223,465.0,190.0,keypress_left,3100,0
1743646901.90565,460.0,190.0,keypress_left,3100,0
1743646901.922595,455.0,190.0,keypress_left,3100,0
1743646901.941296,450.0,190.0,keypress_left,3100,0
1743646901.956203,445.0,190.0,keypress_left,3100,0
1743646901.973514,440.0,190.0,keypress_left,3100,0
1743646901.990626,435.0,190.0,keypress_left,3100,0
1743646902.007864,430.0,190.0,keypress_left,3100,0
1743646902.026998,425.0,190.0,keypress_left,3100,0
1743646902.041146,420.0,190.0,keypress_left,3100,0
1743646902.0578,415.0,190.0,keypress_left,3100,0
1743646902.074112,410.0,190.0,keypress_left,3100,0
1743646902.0909781,405.0,190.0,keypress_left,3100,0
